"Dia","Mes","Ano","Estado","Comunidad","Sitio","Latitud","Longitud","Habitat","Zonificacion","TipoProteccion","ANP","BuzoMonitor","HoraInicial","HoraFinal","ProfundidadInicial","ProfundidadFinal","Temperatura","Visibilidad","Corriente","Transecto","Genero","Especie","GeneroEspecie","Abundancia"
4,11,2009,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Samuel Delgado",NA,NA,12.5,12.5,NA,NA,NA,6,"ND","sp.","Gorgoniidae sp.",16
4,11,2009,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Samuel Delgado",NA,NA,12.5,12.5,NA,NA,NA,6,"Eucidaris","thouarsii","Eucidaris thouarsii",15
4,11,2009,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Samuel Delgado",NA,NA,12.5,12.5,NA,NA,NA,6,"Hexaplex","princeps","Hexaplex princeps",2
4,11,2009,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Samuel Delgado",NA,NA,12.5,12.5,NA,NA,NA,6,"Chama","sp.","Chama sp.",1
4,11,2009,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,20,20,NA,NA,NA,3,"Pentaceraster ","cumingi","Pentaceraster cumingi",1
4,11,2009,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,20,20,NA,NA,NA,3,"Pharia","pyramidata","Pharia pyramidata",1
4,11,2009,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,20,20,NA,NA,NA,3,"Phataria","unifascialis","Phataria unifascialis",2
4,11,2009,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,20,20,NA,NA,NA,3,"ND","sp.","Gorgoniidae sp.",15
4,11,2009,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,20,20,NA,NA,NA,3,"Hexaplex","nigritus","Hexaplex nigritus",1
4,11,2009,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,20,20,NA,NA,NA,3,"Chama","sp.","Chama sp.",3
4,11,2009,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,20,20,NA,NA,NA,3,"Mithrodia","bradleyi","Mithrodia bradleyi",1
4,11,2009,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,20,20,NA,NA,NA,3,"Pentaceraster ","cumingi","Pentaceraster cumingi",2
4,11,2009,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,20,20,NA,NA,NA,3,"ND","sp.","Gorgoniidae sp.",2
4,11,2009,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,20,20,NA,NA,NA,3,"Panulirus","interruptus","Panulirus interruptus",1
4,11,2009,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,20,20,NA,NA,NA,3,"Octopus ","bimaculatus","Octopus bimaculatus",2
4,11,2009,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,20,20,NA,NA,NA,3,"Pentaceraster ","cumingi","Pentaceraster cumingi",1
4,11,2009,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,20,20,NA,NA,NA,3,"ND","sp.","Gorgoniidae sp.",14
4,11,2009,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,20,20,NA,NA,NA,3,"Eucidaris","thouarsii","Eucidaris thouarsii",3
4,11,2009,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,20,20,NA,NA,NA,3,"Chama","sp.","Chama sp.",8
4,11,2009,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,20,20,NA,NA,NA,4,"Pentaceraster ","cumingi","Pentaceraster cumingi",1
4,11,2009,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,20,20,NA,NA,NA,4,"Pharia","pyramidata","Pharia pyramidata",2
4,11,2009,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,20,20,NA,NA,NA,4,"ND","sp.","Gorgoniidae sp.",4
4,11,2009,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,20,20,NA,NA,NA,4,"Antipathes","galapagensis","Antipathes galapagensis",5
4,11,2009,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,20,20,NA,NA,NA,4,"Eucidaris","thouarsii","Eucidaris thouarsii",3
4,11,2009,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,20,20,NA,NA,NA,4,"Hexaplex","erythrostomus","Hexaplex erythrostomus",1
4,11,2009,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,20,20,NA,NA,NA,4,"Chama","sp.","Chama sp.",2
4,11,2009,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,20,20,NA,NA,NA,4,"Mithrodia","bradleyi","Mithrodia bradleyi",1
4,11,2009,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,20,20,NA,NA,NA,4,"Pentaceraster ","cumingi","Pentaceraster cumingi",2
4,11,2009,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,20,20,NA,NA,NA,4,"Pharia","pyramidata","Pharia pyramidata",1
4,11,2009,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,20,20,NA,NA,NA,4,"ND","sp.","Gorgoniidae sp.",4
4,11,2009,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,20,20,NA,NA,NA,4,"Eucidaris","thouarsii","Eucidaris thouarsii",12
4,11,2009,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,20,20,NA,NA,NA,4,"Hexaplex","nigritus","Hexaplex nigritus",2
4,11,2009,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,20,20,NA,NA,NA,4,"Pentaceraster ","cumingi","Pentaceraster cumingi",1
4,11,2009,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,20,20,NA,NA,NA,4,"Pharia","pyramidata","Pharia pyramidata",1
4,11,2009,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,20,20,NA,NA,NA,4,"ND","sp.","Gorgoniidae sp.",6
4,11,2009,"Sonora","Bahia de Kino","Punta Rabijunco",28.38045,-112.29671,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,20,20,NA,NA,NA,4,"Eucidaris","thouarsii","Eucidaris thouarsii",8
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"Pharia","pyramidata","Pharia pyramidata",1
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"Phataria","unifascialis","Phataria unifascialis",1
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"Eucidaris","thouarsii","Eucidaris thouarsii",8
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"Hexaplex","princeps","Hexaplex princeps",2
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"Chama","sp.","Chama sp.",4
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"Phataria","unifascialis","Phataria unifascialis",3
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"ND","sp.","Gorgoniidae sp.",1
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"Tripneustes","depressus","Tripneustes depressus",1
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"Chama","sp.","Chama sp.",2
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"Pharia","pyramidata","Pharia pyramidata",1
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"Phataria","unifascialis","Phataria unifascialis",1
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"ND","sp.","Gorgoniidae sp.",1
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"Eucidaris","thouarsii","Eucidaris thouarsii",2
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"Tripneustes","depressus","Tripneustes depressus",4
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"Isostichopus","fuscus","Isostichopus fuscus",1
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,7,"Hexaplex","princeps","Hexaplex princeps",1
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,7,"Hexaplex","princeps","Hexaplex princeps",1
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Samuel Delgado",NA,NA,5,5,NA,NA,NA,12,"Pharia","pyramidata","Pharia pyramidata",1
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Samuel Delgado",NA,NA,5,5,NA,NA,NA,12,"Phataria","unifascialis","Phataria unifascialis",1
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Samuel Delgado",NA,NA,5,5,NA,NA,NA,12,"Echinaster","tenuispinus","Echinaster (Othilia) tenuispinus",1
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Samuel Delgado",NA,NA,5,5,NA,NA,NA,12,"Eucidaris","thouarsii","Eucidaris thouarsii",3
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Samuel Delgado",NA,NA,5,5,NA,NA,NA,12,"Centrostephanus ","coronatus","Centrostephanus coronatus",1
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Samuel Delgado",NA,NA,5,5,NA,NA,NA,12,"Phataria","unifascialis","Phataria unifascialis",3
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Samuel Delgado",NA,NA,5,5,NA,NA,NA,12,"Phataria","unifascialis","Phataria unifascialis",1
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Samuel Delgado",NA,NA,5,5,NA,NA,NA,12,"Eucidaris","thouarsii","Eucidaris thouarsii",3
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Mario Rojo",NA,NA,5.5,5.5,NA,NA,NA,5,"Pharia","pyramidata","Pharia pyramidata",1
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Mario Rojo",NA,NA,5.5,5.5,NA,NA,NA,5,"Phataria","unifascialis","Phataria unifascialis",6
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Mario Rojo",NA,NA,5.5,5.5,NA,NA,NA,5,"Eucidaris","thouarsii","Eucidaris thouarsii",1
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Mario Rojo",NA,NA,5.5,5.5,NA,NA,NA,5,"Tripneustes","depressus","Tripneustes depressus",2
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Mario Rojo",NA,NA,5.5,5.5,NA,NA,NA,5,"Diadema","mexucanum","Diadema mexicanum",1
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Mario Rojo",NA,NA,5.5,5.5,NA,NA,NA,5,"ND","sp.","Gorgoniidae sp.",1
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Mario Rojo",NA,NA,5.5,5.5,NA,NA,NA,5,"Eucidaris","thouarsii","Eucidaris thouarsii",2
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Mario Rojo",NA,NA,5.5,5.5,NA,NA,NA,5,"Tripneustes","depressus","Tripneustes depressus",3
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Mario Rojo",NA,NA,5.5,5.5,NA,NA,NA,5,"Chama","sp.","Chama sp.",2
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Mario Rojo",NA,NA,5.5,5.5,NA,NA,NA,5,"Pharia","pyramidata","Pharia pyramidata",1
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Mario Rojo",NA,NA,5.5,5.5,NA,NA,NA,5,"Phataria","unifascialis","Phataria unifascialis",10
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Mario Rojo",NA,NA,5.5,5.5,NA,NA,NA,5,"Eucidaris","thouarsii","Eucidaris thouarsii",1
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Mario Rojo",NA,NA,5.5,5.5,NA,NA,NA,5,"Tripneustes","depressus","Tripneustes depressus",17
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Mario Rojo",NA,NA,5.5,5.5,NA,NA,NA,5,"Pinna","rugosa","Pinna rugosa",1
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,15,15,NA,NA,NA,8,"Pharia","pyramidata","Pharia pyramidata",2
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,15,15,NA,NA,NA,8,"Phataria","unifascialis","Phataria unifascialis",5
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,15,15,NA,NA,NA,8,"Phataria","unifascialis","Phataria unifascialis",5
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,15,15,NA,NA,NA,8,"Eucidaris","thouarsii","Eucidaris thouarsii",2
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,15,15,NA,NA,NA,8,"Isostichopus","fuscus","Isostichopus fuscus",1
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,15,15,NA,NA,NA,8,"Pharia","pyramidata","Pharia pyramidata",2
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,15,15,NA,NA,NA,8,"Phataria","unifascialis","Phataria unifascialis",2
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,15,15,NA,NA,NA,8,"Eucidaris","thouarsii","Eucidaris thouarsii",6
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,13,13,NA,NA,NA,9,"Pharia","pyramidata","Pharia pyramidata",1
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,13,13,NA,NA,NA,9,"Echinaster","tenuispinus","Echinaster (Othilia) tenuispinus",2
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,13,13,NA,NA,NA,9,"Eucidaris","thouarsii","Eucidaris thouarsii",7
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,13,13,NA,NA,NA,9,"Tripneustes","depressus","Tripneustes depressus",1
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,13,13,NA,NA,NA,9,"Hexaplex","princeps","Hexaplex princeps",1
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,13,13,NA,NA,NA,9,"Pharia","pyramidata","Pharia pyramidata",1
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,13,13,NA,NA,NA,9,"Phataria","unifascialis","Phataria unifascialis",4
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,13,13,NA,NA,NA,9,"Eucidaris","thouarsii","Eucidaris thouarsii",3
3,11,2009,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Rosario solano",NA,NA,13,13,NA,NA,NA,9,"Echinaster","tenuispinus","Echinaster (Othilia) tenuispinus",1
